6;"OUTROS";221;"PV BOM JARDIM                           ";t;36;"ZONA RURAL";t;""
3;"RUA";222;"08/216                                  ";f;51;"Bom Sucesso";f;""
3;"RUA";223;"EDVALDO DA SILVA                        ";f;24;"Planalto";f;"57308289"
3;"RUA";224;" VICENTE MAGALHAES                      ";t;58;"VILA BANANEIRA";f;"57317400"
3;"RUA";225;"CECY ROQUE PEREIRA                      ";t;29;"Sao Luiz II";f;""
3;"RUA";226;"NOSSA SENHORA DO CARMO                  ";f;20;"Nova Esperanca";f;"57304477"
3;"RUA";226;"NOSSA SENHORA DO CARMO                  ";f;7;"Cacimbas";f;"57304477"
3;"RUA";226;"NOSSA SENHORA DO CARMO                  ";f;20;"Nova Esperanca";f;"57316375"
3;"RUA";226;"NOSSA SENHORA DO CARMO                  ";f;7;"Cacimbas";f;"57316375"
3;"RUA";227;"PAINEIRA BRANCA                         ";f;31;"Sen. Nilo Coelho";f;"57309497"
3;"RUA";228;"TEREZA JOVELINA PEREIRA                 ";f;20;"Nova Esperanca";f;""
3;"RUA";229;"ANIBAL LIMA                             ";f;12;"Centro";f;"57300270"
3;"RUA";230;"BAHIA                                   ";f;20;"Nova Esperanca";f;""
3;"RUA";231;"PARAÍBA                                 ";f;20;"Nova Esperanca";f;""
3;"RUA";232;"JOSÉ PEREIRA FILHO                      ";f;20;"Nova Esperanca";f;""
6;"OUTROS";233;"SITIO PLUMAS                            ";t;36;"ZONA RURAL";t;""
3;"RUA";234;"GERALDO LIRA                            ";f;5;"Brasilia";f;"57313835"
3;"RUA";235;"HELENA MARIA DE OLIVEIRA                ";f;20;"Nova Esperanca";f;""
6;"OUTROS";236;"POVOADO GRUTA DAGUA                     ";f;36;"ZONA RURAL";t;""
3;"RUA";237;"LINDUARTE DE OLIVEIRA BARROS            ";f;12;"Centro";f;"57300150"
3;"RUA";238;"ANTONIO MUNIZ                           ";f;9;"Canafístula";f;"57302660"
3;"RUA";239;" 16/69                                  ";f;20;"Nova Esperanca";f;""
6;"OUTROS";240;"VILA SAO FRANCISCO                      ";f;36;"ZONA RURAL";t;"57319800"
3;"RUA";241;" ELIZIA PEREIRA                         ";f;29;"Sao Luiz II";f;""
3;"RUA";242;" LUIZ SALES BRASIL                      ";f;19;"Manoel Teles ";f;"57305140"
3;"RUA";243;"AMARO SALU DE SOUZA                     ";f;20;"Nova Esperanca";f;""
3;"RUA";245;"FERNANDES LIMA                          ";f;12;"Centro";f;"57300070"
6;"OUTROS";246;"POVOADO QUATI                           ";t;36;"ZONA RURAL";t;""
6;"OUTROS";247;"SITIO LAGOA DE DENTRO                   ";t;36;"ZONA RURAL";t;""
3;"RUA";249;"EDITE FLORENCIO DE OLIVEIRA             ";t;80;"JOAO PAULO II";f;""
3;"RUA";250;"ARGEMIRO PEREIRA                        ";f;20;"Nova Esperanca";f;""
6;"OUTROS";252;"VILA CAPIM                              ";t;36;"ZONA RURAL";t;""
3;"RUA";253;"ENGENHEIRO GORDILHO DE CASTRO           ";f;12;"Centro";f;"57300100"
3;"RUA";254;"SITIO LAGOA DAGUA DE CIMA               ";f;36;"ZONA RURAL";t;""
3;"RUA";255;"ZÉLIA BARBOSA ROCHA                     ";f;28;"Sao Luiz";f;""
3;"RUA";256;"MARIA CLEONICE DOS SANTOS               ";f;11;"Cavaco";f;"57306700"
3;"RUA";257;"RUAN DIEGO PAIVA DOS SANTOS             ";f;2;"Baixa Grande";f;"57307055"
6;"OUTROS";258;" ALBERTO ALVES                          ";f;9;"Canafístula";f;"57302721"
6;"OUTROS";259;"FAZENDA VELHA                           ";t;36;"ZONA RURAL";t;""
3;"RUA";260;"06/121                                  ";f;11;"Cavaco";f;""
3;"RUA";261;"JOAO RIBEIRO LIMA                       ";f;12;"Centro";f;"57300300"
6;"OUTROS";262;"SITIO TABOCAS                           ";t;36;"ZONA RURAL";t;""
3;"RUA";263;"SÃO GONÇALO                             ";t;25;"Primavera";f;""
3;"RUA";265;" 06/83                                  ";f;34;"Zelia Barbosa Rocha";f;""
3;"RUA";266;"SEBASTIÃO BARRA NOVA DE MELO            ";f;51;"Bom Sucesso";f;"57309190"
3;"RUA";268;"VALDEMAR FERREIRA DA SILVA              ";f;80;"JOAO PAULO II";f;""
3;"RUA";269;"JORDÃO CORREIA                          ";t;38;"CANAA";t;""
3;"RUA";270;"ESPERIDIÃO RODRIGUES                    ";f;12;"Centro";f;"57300060"
3;"RUA";271;"RIVALDO JOSÉ DA SILVA                   ";f;51;"Bom Sucesso";f;"57309140"
3;"RUA";273;" LEONARDO VIEIRA DA SILVA               ";f;2;"Baixa Grande";f;""
3;"RUA";274;"JOSÉ BARBOSA DE MELO                    ";f;9;"Canafístula";f;"57302620"
6;"OUTROS";275;"POVOADO CANGANDU DE CIMA                ";t;36;"ZONA RURAL";t;""
6;"OUTROS";276;"SITIO FLEXEIRAS                         ";t;36;"ZONA RURAL";t;""
3;"RUA";278;"ANTONIO SIMÃO                           ";f;15;"Itapoa";f;""
3;"RUA";278;"ANTONIO SIMÃO                           ";f;15;"Itapoa";f;""
3;"RUA";279;"11/60                                   ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";280;"PEDRO MARINHO MUNIZ SURUAGY             ";f;15;"Itapoa";f;""
3;"RUA";281;"NOVO HORIZONTE                          ";f;11;"Cavaco";f;"57306745"
3;"RUA";282;" ADA ZENAIDE R. DA SILVA                ";f;11;"Cavaco";f;""
6;"OUTROS";283;"POVOADO BANANEIRA                       ";t;36;"ZONA RURAL";t;"57317400"
6;"OUTROS";284;"SITIO RIACHO SECO                       ";t;36;"ZONA RURAL";t;""
3;"RUA";285;"11/53                                   ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";287;"09/20                                   ";f;6;"Brasiliana";f;""
3;"RUA";288;"BOA VISTA                               ";f;12;"Centro";f;"57300030"
3;"RUA";289;"LAERCIO DE LIMA                         ";f;51;"Bom Sucesso";f;""
6;"OUTROS";290;"POVOADO SEMENTEIRA                      ";t;36;"ZONA RURAL";t;""
3;"RUA";291;"GIRASSOL                                ";f;31;"Sen. Nilo Coelho";f;"57309490"
3;"RUA";292;"JASMIM                                  ";f;31;"Sen. Nilo Coelho";f;"57309491"
3;"RUA";293;" HORTELÃ                                ";f;31;"Sen. Nilo Coelho";f;"57309492"
3;"RUA";294;" PAINEIRA                               ";f;31;"Sen. Nilo Coelho";f;"57309493"
3;"RUA";295;"INGA                                    ";f;31;"Sen. Nilo Coelho";f;"57309494"
3;"RUA";296;"EXPEDICIONÁRIOS  BRASILEIROS            ";f;12;"Centro";f;"57306000"
3;"RUA";296;"EXPEDICIONÁRIOS  BRASILEIROS            ";f;11;"Cavaco";f;"57306000"
3;"RUA";296;"EXPEDICIONÁRIOS  BRASILEIROS            ";f;2;"Baixa Grande";f;"57306000"
3;"RUA";296;"EXPEDICIONÁRIOS  BRASILEIROS            ";f;13;"Eldorado";f;"57306000"
3;"RUA";297;" PAU BRASIL                             ";f;31;"Sen. Nilo Coelho";f;"57309495"
3;"RUA";298;"RUFINO MALAQUIAS DA SILVA               ";f;31;"Sen. Nilo Coelho";f;"57309496"
